movie_uri,movie,releaseDate,runtime,duration,language,budget,boxOffice,basedOn,basedOn_uri,IMDbID,RottenTomatoesID,genres,genres_URIs,actors,actors_URIs,directors,directors_URIs,distributors,distributors_URIs,producers,producers_URIs,composers,composers_URIs,cinematographers,cinematographers_URIs,filmingLocations,filmingLocations_URIs,productionCompanies,productionCompanies_URIs,mainSubjects,mainSubjects_URIs,series,series_URIs
http://www.wikidata.org/entity/Q124324096,Black Tea,2024-02-28T00:00:00Z,110,110,English,,,,,tt21994228,m/black_tea,"drama film, romance film","http://www.wikidata.org/entity/Q130232, http://www.wikidata.org/entity/Q1054574",,,Abderrahmane Sissako,http://www.wikidata.org/entity/Q308097,"Gaumont Film Company, Mozinet","http://www.wikidata.org/entity/Q913462, http://www.wikidata.org/entity/Q28871739",,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q68121903,LUMINA,2024-01-01T00:00:00Z,120,120,English,,,,,tt5636228,,"action film, horror film, science fiction film, thriller film","http://www.wikidata.org/entity/Q188473, http://www.wikidata.org/entity/Q200092, http://www.wikidata.org/entity/Q471839, http://www.wikidata.org/entity/Q2484376","Eric Roberts, Eleanor Williams, Andrea Tivadar, Emily Hall, Sidney Nicole Rogers, Rupert Lazarus, Ken Lawson","http://www.wikidata.org/entity/Q207969, http://www.wikidata.org/entity/Q104433334, http://www.wikidata.org/entity/Q104433345, http://www.wikidata.org/entity/Q104433354, http://www.wikidata.org/entity/Q104433361, http://www.wikidata.org/entity/Q104433385, http://www.wikidata.org/entity/Q42326617",Gino Justin Hudson McKoy,http://www.wikidata.org/entity/Q56222322,Goldove Entertainment,http://www.wikidata.org/entity/Q68110684,"Gino Justin Hudson McKoy, Lynda McKoy, Hudson McKoy","http://www.wikidata.org/entity/Q56222322, http://www.wikidata.org/entity/Q104422249, http://www.wikidata.org/entity/Q104422260","Gino Justin Hudson McKoy, Hudson McKoy","http://www.wikidata.org/entity/Q56222322, http://www.wikidata.org/entity/Q104422260",Larry Smith,http://www.wikidata.org/entity/Q15825311,"Morocco, Marrakesh, Ouarzazate, Atlas Corporation Studios","http://www.wikidata.org/entity/Q1028, http://www.wikidata.org/entity/Q101625, http://www.wikidata.org/entity/Q505208, http://www.wikidata.org/entity/Q757166",Goldove Entertainment,http://www.wikidata.org/entity/Q68110684,science fiction,http://www.wikidata.org/entity/Q24925,,
http://www.wikidata.org/entity/Q124605382,French Girl,2024-02-09T00:00:00Z,110,110,English,,,,,tt23319892,m/french_girl,romantic comedy,http://www.wikidata.org/entity/Q860626,"Vanessa Hudgens, Zach Braff, Evelyne Brochu, William Fichtner, Catherine De Sève, Isabelle Vincent, Luc Picard, Muriel Dutil, Sylvie Potvin, Charlotte Aubin, Antoine Olivier Pilon, Ed Weeks, Alex Woods","http://www.wikidata.org/entity/Q123174, http://www.wikidata.org/entity/Q139330, http://www.wikidata.org/entity/Q125849, http://www.wikidata.org/entity/Q220335, http://www.wikidata.org/entity/Q2941878, http://www.wikidata.org/entity/Q3155051, http://www.wikidata.org/entity/Q3264890, http://www.wikidata.org/entity/Q3328141, http://www.wikidata.org/entity/Q3507388, http://www.wikidata.org/entity/Q42814770, http://www.wikidata.org/entity/Q15059425, http://www.wikidata.org/entity/Q16221242, http://www.wikidata.org/entity/Q124635136","Nicolas Wright, James A. Woods","http://www.wikidata.org/entity/Q3340882, http://www.wikidata.org/entity/Q6128326","Elevation Pictures, Entract Films","http://www.wikidata.org/entity/Q18150569, http://www.wikidata.org/entity/Q111728869","Valérie d'Auteuil, André Rouleau","http://www.wikidata.org/entity/Q51816337, http://www.wikidata.org/entity/Q51816343",,,Jean-François Lord,http://www.wikidata.org/entity/Q56479568,,,Caramel Films,http://www.wikidata.org/entity/Q51816615,,,,
http://www.wikidata.org/entity/Q125405283,Himno,2024-04-04T00:00:00Z,70,70,English,,,,,,,documentary film,http://www.wikidata.org/entity/Q93204,,,Martín Farías,http://www.wikidata.org/entity/Q125405286,,,Eileen Karmy,http://www.wikidata.org/entity/Q125405321,,,,,,,Palimpsesto,http://www.wikidata.org/entity/Q125405362,,,,
http://www.wikidata.org/entity/Q117842577,Sweethearts,2024-11-28T00:00:00Z,98,98,English,,,,,tt14636214,m/sweethearts_2024,romantic comedy film,http://www.wikidata.org/entity/Q118612349,"Christine Taylor, Kiernan Shipka, Nico Hiraga, Jake Bongiovi, Charlie Hall, Caleb Hearon, Tramell Tillman","http://www.wikidata.org/entity/Q233022, http://www.wikidata.org/entity/Q439939, http://www.wikidata.org/entity/Q101429551, http://www.wikidata.org/entity/Q117536833, http://www.wikidata.org/entity/Q117661637, http://www.wikidata.org/entity/Q107087843, http://www.wikidata.org/entity/Q111488758",Jordan Weiss,http://www.wikidata.org/entity/Q85771932,Max,http://www.wikidata.org/entity/Q117078710,Erik Feig,http://www.wikidata.org/entity/Q42348248,,,,,,,,,,,,
http://www.wikidata.org/entity/Q105393825,Altered Reality,2024-02-16T00:00:00Z,,,English,,,,,tt12004238,m/altered_reality,,,"Ed Asner, Tobin Bell, Lance Henriksen, Charles Agron","http://www.wikidata.org/entity/Q154421, http://www.wikidata.org/entity/Q310190, http://www.wikidata.org/entity/Q312077, http://www.wikidata.org/entity/Q109975276",Don E. Fauntleroy,http://www.wikidata.org/entity/Q1239091,,,,,,,,,Augusta,http://www.wikidata.org/entity/Q181962,,,,,,
http://www.wikidata.org/entity/Q130477367,Night of the Zoopocalypse,2024-10-31T00:00:00Z,,,English,,,,,tt29544253,,comedy film,http://www.wikidata.org/entity/Q157443,,,"Rodrigo Pérez-Castro, Ricardo Curtis","http://www.wikidata.org/entity/Q114903837, http://www.wikidata.org/entity/Q115210525",,,Steve Hoban,http://www.wikidata.org/entity/Q18168081,Dan Levy,http://www.wikidata.org/entity/Q3013131,,,,,"Umedia, Copperheart Entertainment","http://www.wikidata.org/entity/Q3547244, http://www.wikidata.org/entity/Q121086116",,,,
http://www.wikidata.org/entity/Q117806062,Ambush,2024-07-04T00:00:00Z,,,English,,,,,tt8270664,m/ambush_2023,,,"Aaron Eckhart, Jonathan Rhys Meyers, Connor Paolo, Jason Genao","http://www.wikidata.org/entity/Q192643, http://www.wikidata.org/entity/Q213567, http://www.wikidata.org/entity/Q433142, http://www.wikidata.org/entity/Q51048566",,,ADS Service,http://www.wikidata.org/entity/Q16516296,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q127384884,Guns & Moses,2024-06-19T00:00:00Z,,,English,,,,,tt21861086,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q117007959,Sleeping Dogs,2024-03-22T00:00:00Z,110,110,English,,,The Book of Mirrors,http://www.wikidata.org/entity/Q47494418,tt8542964,m/sleeping_dogs_2024,"mystery film, thriller film, crime film","http://www.wikidata.org/entity/Q1200678, http://www.wikidata.org/entity/Q2484376, http://www.wikidata.org/entity/Q959790","Tommy Flanagan, Russell Crowe, Karen Gillan, Marton Csokas, Thomas M. Wright, Pacharo Mzembe, Paula Arundell, Elizabeth Blackmore, Lynn Gilmartin, Harry Greenwood","http://www.wikidata.org/entity/Q134133, http://www.wikidata.org/entity/Q129817, http://www.wikidata.org/entity/Q231237, http://www.wikidata.org/entity/Q315118, http://www.wikidata.org/entity/Q7818105, http://www.wikidata.org/entity/Q7121984, http://www.wikidata.org/entity/Q7154634, http://www.wikidata.org/entity/Q13405953, http://www.wikidata.org/entity/Q18350937, http://www.wikidata.org/entity/Q65235591",Adam Cooper,http://www.wikidata.org/entity/Q22962943,,,"Adam Cooper, Bill Collage, Pouya Shabazian","http://www.wikidata.org/entity/Q22962943, http://www.wikidata.org/entity/Q22962949, http://www.wikidata.org/entity/Q97118890",David Hirschfelder,http://www.wikidata.org/entity/Q1174736,Ben Nott,http://www.wikidata.org/entity/Q125697197,,,,,,,,
http://www.wikidata.org/entity/Q114069665,Irish Wish,2024-03-15T00:00:00Z,93,93,English,,,,,tt21957774,m/irish_wish,"comedy film, fantasy film, romance film","http://www.wikidata.org/entity/Q157443, http://www.wikidata.org/entity/Q157394, http://www.wikidata.org/entity/Q1054574","Jane Seymour, Lindsay Lohan, Ayesha Curry, Ed Speleers, Matty McCabe, Alexander Vlahos, Jacinta Mulcahy, Elizabeth Tan, Dakota Lohan","http://www.wikidata.org/entity/Q123849, http://www.wikidata.org/entity/Q44903, http://www.wikidata.org/entity/Q24207190, http://www.wikidata.org/entity/Q345038, http://www.wikidata.org/entity/Q124694920, http://www.wikidata.org/entity/Q3610807, http://www.wikidata.org/entity/Q107424837, http://www.wikidata.org/entity/Q5363603, http://www.wikidata.org/entity/Q54799985",Janeen Damian,http://www.wikidata.org/entity/Q111677488,Netflix,http://www.wikidata.org/entity/Q907311,"Michael Damian, Brad Krevoy","http://www.wikidata.org/entity/Q3277020, http://www.wikidata.org/entity/Q4954064",,,,,,,,,,,,
http://www.wikidata.org/entity/Q127115034,Made in England: The Films of Powell and Pressburger,2024-06-20T00:00:00Z,131,131,English,,,,,tt19895822,,documentary film,http://www.wikidata.org/entity/Q93204,,,David Hinton,http://www.wikidata.org/entity/Q113456890,,,,,,,Ronan Killeen,http://www.wikidata.org/entity/Q127115604,,,,,,,,
http://www.wikidata.org/entity/Q120828163,Witchboard,2024-01-01T00:00:00Z,,,English,,,,,tt2256055,m/witchboard_2024,"horror film, supernatural horror film, speculative fiction film","http://www.wikidata.org/entity/Q200092, http://www.wikidata.org/entity/Q43911809, http://www.wikidata.org/entity/Q2973181","Jamie Campbell Bower, Charlie Tahan, Madison Iseman, Aaron Dominguez, Antonia Desplat","http://www.wikidata.org/entity/Q313283, http://www.wikidata.org/entity/Q1190055, http://www.wikidata.org/entity/Q25999313, http://www.wikidata.org/entity/Q117313195, http://www.wikidata.org/entity/Q105636031",Chuck Russell,http://www.wikidata.org/entity/Q725006,Gala Films,http://www.wikidata.org/entity/Q121079259,"Chuck Russell, Greg McKay","http://www.wikidata.org/entity/Q725006, http://www.wikidata.org/entity/Q123712057",,,,,,,,,,,,
http://www.wikidata.org/entity/Q118274978,Birdeater,2024-03-09T00:00:00Z,,,English,,,,,tt20674132,,thriller film,http://www.wikidata.org/entity/Q2484376,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q124305290,King Baby,2024-01-01T00:00:00Z,91,91,English,,,,,tt19823156,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q124250689,My Dead Friend Zoe,2024-03-09T00:00:00Z,98,98,English,,,,,tt22022784,m/my_dead_friend_zoe,,,"Ed Harris, Morgan Freeman, Gloria Reuben, Natalie Morales, Sonequa Martin-Green, Utkarsh Ambudkar","http://www.wikidata.org/entity/Q104791, http://www.wikidata.org/entity/Q48337, http://www.wikidata.org/entity/Q261535, http://www.wikidata.org/entity/Q457106, http://www.wikidata.org/entity/Q7560935, http://www.wikidata.org/entity/Q7902890",,,,,Paul Scanlan,http://www.wikidata.org/entity/Q18387140,,,,,,,,,,,,
http://www.wikidata.org/entity/Q107460063,Argylle,2024-01-31T00:00:00Z,139,139,English,200000000,,,,tt15009428,m/argylle,"fantasy film, action film, thriller film, spy film, film based on a novel","http://www.wikidata.org/entity/Q157394, http://www.wikidata.org/entity/Q188473, http://www.wikidata.org/entity/Q2484376, http://www.wikidata.org/entity/Q2297927, http://www.wikidata.org/entity/Q52207399","Bryan Cranston, John Cena, Samuel L. Jackson, Bryce Dallas Howard, Catherine O'Hara, Henry Cavill-Viscuso, Jason Fuchs, Rob Delaney, Sam Rockwell, Jing Lusi, Ariana DeBose, Dua Lipa, Grecia De la Paz","http://www.wikidata.org/entity/Q23547, http://www.wikidata.org/entity/Q44437, http://www.wikidata.org/entity/Q172678, http://www.wikidata.org/entity/Q229775, http://www.wikidata.org/entity/Q233365, http://www.wikidata.org/entity/Q295498, http://www.wikidata.org/entity/Q1683907, http://www.wikidata.org/entity/Q762782, http://www.wikidata.org/entity/Q316446, http://www.wikidata.org/entity/Q6202229, http://www.wikidata.org/entity/Q27733932, http://www.wikidata.org/entity/Q21914464, http://www.wikidata.org/entity/Q111759244",Matthew Vaughn,http://www.wikidata.org/entity/Q2593,"UIP-Dunafilm, Apple TV+","http://www.wikidata.org/entity/Q1329615, http://www.wikidata.org/entity/Q62446736","Matthew Vaughn, Jason Fuchs, Adam Bohling, David Reid","http://www.wikidata.org/entity/Q2593, http://www.wikidata.org/entity/Q1683907, http://www.wikidata.org/entity/Q17167548, http://www.wikidata.org/entity/Q17167550",Lorne Balfe,http://www.wikidata.org/entity/Q608628,George Richmond,http://www.wikidata.org/entity/Q17167552,London,http://www.wikidata.org/entity/Q84,Marv Studios,http://www.wikidata.org/entity/Q1906017,,,,
http://www.wikidata.org/entity/Q124850110,Plastic People,2024-03-09T00:00:00Z,,,English,,,,,tt30835991,,documentary film,http://www.wikidata.org/entity/Q93204,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q124619782,Never Let Go,2024-09-20T00:00:00Z,,,English,,,,,tt14415204,m/never_let_go_2024,horror film,http://www.wikidata.org/entity/Q200092,Halle Berry,http://www.wikidata.org/entity/Q1033016,Alexandre Aja,http://www.wikidata.org/entity/Q528132,"ADS Service, Lionsgate Films","http://www.wikidata.org/entity/Q16516296, http://www.wikidata.org/entity/Q17076072","Shawn Levy, Dan Levine","http://www.wikidata.org/entity/Q323076, http://www.wikidata.org/entity/Q24809064",,,Maxime Alexandre,http://www.wikidata.org/entity/Q15430273,Vancouver,http://www.wikidata.org/entity/Q24639,21 Laps Entertainment,http://www.wikidata.org/entity/Q16973462,,,,
http://www.wikidata.org/entity/Q112135884,Peter Five Eight,2024-02-08T00:00:00Z,,,English,,,,,tt15005606,m/peter_five_eight,"action film, thriller film","http://www.wikidata.org/entity/Q188473, http://www.wikidata.org/entity/Q2484376","Kevin Spacey, Rebecca De Mornay, Jake Weber, Jasmin Jandreau","http://www.wikidata.org/entity/Q25144, http://www.wikidata.org/entity/Q232851, http://www.wikidata.org/entity/Q621522, http://www.wikidata.org/entity/Q100631762",,,,,,,,,,,Siskiyou County,http://www.wikidata.org/entity/Q156374,,,,,,
http://www.wikidata.org/entity/Q123764116,Sebastian,2024-01-01T00:00:00Z,110,110,English,,,,,tt30317033,m/sebastian_2024,,,,,Mikko Mäkelä,http://www.wikidata.org/entity/Q106283926,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q123144594,Babes,2024-03-09T00:00:00Z,109,109,English,,,,,tt21276958,m/babes,comedy film,http://www.wikidata.org/entity/Q157443,"Sandra Bernhard, Oliver Platt, John Carroll Lynch, Stephan James, Ilana Glazer, Hasan Minhaj, Kenny and Keith Lucas, Michelle Buteau","http://www.wikidata.org/entity/Q236181, http://www.wikidata.org/entity/Q343510, http://www.wikidata.org/entity/Q707759, http://www.wikidata.org/entity/Q16235476, http://www.wikidata.org/entity/Q16730037, http://www.wikidata.org/entity/Q18348652, http://www.wikidata.org/entity/Q37876600, http://www.wikidata.org/entity/Q54861496",Pamela Adlon,http://www.wikidata.org/entity/Q271426,Neon,http://www.wikidata.org/entity/Q30603559,Ilana Glazer,http://www.wikidata.org/entity/Q16730037,"Jay Lifton, Ryan Miller","http://www.wikidata.org/entity/Q95833989, http://www.wikidata.org/entity/Q7384339",Jeffrey Kim,http://www.wikidata.org/entity/Q95974569,,,FilmNation Entertainment,http://www.wikidata.org/entity/Q5448895,,,,
http://www.wikidata.org/entity/Q125738395,Creepypasta: Deathnet,2024-02-02T00:00:00Z,,,English,,,,,tt12030076,m/creepypasta_deathnet,"horror film, anthology film","http://www.wikidata.org/entity/Q200092, http://www.wikidata.org/entity/Q336144",,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q111982520,Young Woman and the Sea,2024-05-31T00:00:00Z,129,129,English,,,Young Woman and the Sea,http://www.wikidata.org/entity/Q128213595,tt5177114,m/young_woman_and_the_sea,"drama film, biographical film","http://www.wikidata.org/entity/Q130232, http://www.wikidata.org/entity/Q645928","Jeanette Hain, Christopher Eccleston, Stephen Graham, Tilda Cobham-Hervey, Daisy Ridley","http://www.wikidata.org/entity/Q125426, http://www.wikidata.org/entity/Q312380, http://www.wikidata.org/entity/Q442547, http://www.wikidata.org/entity/Q23712229, http://www.wikidata.org/entity/Q16738674",Joachim Rønning,http://www.wikidata.org/entity/Q1782299,"Walt Disney Studios Motion Pictures, Disney+","http://www.wikidata.org/entity/Q1323594, http://www.wikidata.org/entity/Q54958752","Jerry Bruckheimer, Jeff Nathanson, Chad Oman","http://www.wikidata.org/entity/Q217037, http://www.wikidata.org/entity/Q771104, http://www.wikidata.org/entity/Q24809566",Amelia Warner,http://www.wikidata.org/entity/Q273484,Óscar Faura,http://www.wikidata.org/entity/Q6174782,,,"Walt Disney Pictures, Jerry Bruckheimer Films","http://www.wikidata.org/entity/Q191224, http://www.wikidata.org/entity/Q17305144",Gertrude Ederle,http://www.wikidata.org/entity/Q263287,,
http://www.wikidata.org/entity/Q124691134,Don't Tell Mom the Babysitter's Dead,2024-04-12T00:00:00Z,,,English,,,Don't Tell Mom the Babysitter's Dead,http://www.wikidata.org/entity/Q1397667,tt12444168,m/dont_tell_mom_the_babysitters_dead_2024,,,"Nicole Richie, June Squibb, Gus Kenworthy, Ms. Pat, Jermaine Fowler, Iantha Richardson, Simone Joy Jones, Donielle T. Hansley Jr., Miles Fowler, Tyriq Withers","http://www.wikidata.org/entity/Q232495, http://www.wikidata.org/entity/Q13560481, http://www.wikidata.org/entity/Q9282773, http://www.wikidata.org/entity/Q64853055, http://www.wikidata.org/entity/Q28819579, http://www.wikidata.org/entity/Q71421715, http://www.wikidata.org/entity/Q114056523, http://www.wikidata.org/entity/Q124708955, http://www.wikidata.org/entity/Q124708963, http://www.wikidata.org/entity/Q124708969",,,Iconic Events,http://www.wikidata.org/entity/Q124947847,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q125983496,Faye,2024-01-01T00:00:00Z,91,91,English,,,,,tt32220386,,documentary film,http://www.wikidata.org/entity/Q93204,,,Laurent Bouzereau,http://www.wikidata.org/entity/Q3219068,HBO,http://www.wikidata.org/entity/Q23633,,,Tyler Strickland,http://www.wikidata.org/entity/Q39618842,,,,,,,,,,
http://www.wikidata.org/entity/Q130276120,Sketch,2024-01-01T00:00:00Z,,,English,,,,,tt26238710,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q127414739,Q127414739,2024-01-01T00:00:00Z,99,99,English,,,,,tt30700695,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q124139968,Plastic Fantastic,2024-01-25T00:00:00Z,102,102,English,,,,,tt27664399,,documentary film,http://www.wikidata.org/entity/Q93204,,,Isabella Willinger,http://www.wikidata.org/entity/Q60732077,,,,,,,"Felix Pflieger, Julian Krubasik","http://www.wikidata.org/entity/Q95837613, http://www.wikidata.org/entity/Q22704299",,,,,,,,
http://www.wikidata.org/entity/Q126393069,Bookworm,2024-01-01T00:00:00Z,96,96,English,,,,,tt23472210,m/bookworm,comedy film,http://www.wikidata.org/entity/Q157443,"Elijah Wood, Nell Fisher","http://www.wikidata.org/entity/Q483771, http://www.wikidata.org/entity/Q126393091",Ant Timpson,http://www.wikidata.org/entity/Q28549801,,,,,,,,,,,,,,,,
