movie_uri,movie,releaseDate,runtime,duration,language,budget,boxOffice_x,basedOn,basedOn_uri,IMDbID,RottenTomatoesID,genres,genres_URIs,actors,actors_URIs,directors,directors_URIs,distributors,distributors_URIs,producers,producers_URIs,composers,composers_URIs,cinematographers,cinematographers_URIs,filmingLocations,filmingLocations_URIs,productionCompanies,productionCompanies_URIs,mainSubjects,mainSubjects_URIs,series,series_URIs,dbpedia_uri
http://www.wikidata.org/entity/Q116470707,Wolfs,2024-09-20T00:00:00Z,,,English,,,,,tt14257582,m/wolfs,"crime film, thriller film","http://www.wikidata.org/entity/Q959790, http://www.wikidata.org/entity/Q2484376","George Clooney, Brad Pitt, Amy Ryan, Austin Abrams, Poorna Jagannathan","http://www.wikidata.org/entity/Q23844, http://www.wikidata.org/entity/Q35332, http://www.wikidata.org/entity/Q231203, http://www.wikidata.org/entity/Q16156312, http://www.wikidata.org/entity/Q12060833",Jon Watts,http://www.wikidata.org/entity/Q18519749,Sony Pictures Releasing,http://www.wikidata.org/entity/Q40266137,"George Clooney, Brad Pitt, Grant Heslov, Dede Gardner, Jeremy Kleiner","http://www.wikidata.org/entity/Q23844, http://www.wikidata.org/entity/Q35332, http://www.wikidata.org/entity/Q710180, http://www.wikidata.org/entity/Q5249738, http://www.wikidata.org/entity/Q15884784",,,Larkin Seiple,http://www.wikidata.org/entity/Q21066355,,,"Plan B Entertainment, Smokehouse Pictures, Apple Studios","http://www.wikidata.org/entity/Q28252, http://www.wikidata.org/entity/Q3963037, http://www.wikidata.org/entity/Q108570460",,,,,http://dbpedia.org/resource/Wolfs
http://www.wikidata.org/entity/Q115932556,Twisters,2024-07-11T00:00:00Z,122.0,122.0,English,,,,,tt12584954,m/twisters,disaster film,http://www.wikidata.org/entity/Q846544,"Maura Tierney, Kiernan Shipka, Harry Hadden-Paton, Tunde Adebimpe, Glen Powell, Anthony Ramos, Nik Dodani, Brandon Perea, Sasha Lane, Daisy Edgar-Jones, Daryl McCormack, David Corenswet, Katy O'Brian","http://www.wikidata.org/entity/Q233027, http://www.wikidata.org/entity/Q439939, http://www.wikidata.org/entity/Q9122212, http://www.wikidata.org/entity/Q2415122, http://www.wikidata.org/entity/Q5567967, http://www.wikidata.org/entity/Q20973952, http://www.wikidata.org/entity/Q23950226, http://www.wikidata.org/entity/Q62505213, http://www.wikidata.org/entity/Q24174945, http://www.wikidata.org/entity/Q73889193, http://www.wikidata.org/entity/Q103758842, http://www.wikidata.org/entity/Q70954450, http://www.wikidata.org/entity/Q104112057",Lee Isaac Chung,http://www.wikidata.org/entity/Q6514075,"Universal Pictures, InterCom, Warner Bros. Pictures","http://www.wikidata.org/entity/Q168383, http://www.wikidata.org/entity/Q1097348, http://www.wikidata.org/entity/Q8016302","Frank Marshall, Pat Crowley","http://www.wikidata.org/entity/Q549570, http://www.wikidata.org/entity/Q2589401",Benjamin Wallfisch,http://www.wikidata.org/entity/Q6056440,Daniel Mindel,http://www.wikidata.org/entity/Q969766,"El Reno, Okarche, Spencer, Oklahoma City, Cashion, Chickasha","http://www.wikidata.org/entity/Q1017220, http://www.wikidata.org/entity/Q1987297, http://www.wikidata.org/entity/Q2600382, http://www.wikidata.org/entity/Q34863, http://www.wikidata.org/entity/Q2611149, http://www.wikidata.org/entity/Q2794790","Warner Bros., Universal Pictures, DreamWorks, Amblin Entertainment, The Kennedy/Marshall Company","http://www.wikidata.org/entity/Q126399, http://www.wikidata.org/entity/Q168383, http://www.wikidata.org/entity/Q192557, http://www.wikidata.org/entity/Q457893, http://www.wikidata.org/entity/Q3521465",,,,,http://dbpedia.org/resource/Twisters
http://www.wikidata.org/entity/Q124845098,Desert Road,2024-03-10T00:00:00Z,,,English,,,,,tt29474638,,"horror film, science fiction film","http://www.wikidata.org/entity/Q200092, http://www.wikidata.org/entity/Q471839",,,,,,,"Roy Lee, Steven Schneider","http://www.wikidata.org/entity/Q1990920, http://www.wikidata.org/entity/Q3973445",,,,,,,,,,,,,http://dbpedia.org/resource/Desert_Road
http://www.wikidata.org/entity/Q118323603,Hard Miles,2024-04-19T00:00:00Z,108.0,108.0,English,,,,,tt15353574,m/hard_miles,"drama film, sport film","http://www.wikidata.org/entity/Q130232, http://www.wikidata.org/entity/Q1339864","Sean Astin, Matthew Modine, Leslie David Baker, Cynthia Kaye McWilliams, Jahking Guillory, Jackson Kelly, Damien Diaz, Zachary T. Robbins","http://www.wikidata.org/entity/Q189351, http://www.wikidata.org/entity/Q318249, http://www.wikidata.org/entity/Q1050211, http://www.wikidata.org/entity/Q5200092, http://www.wikidata.org/entity/Q35650608, http://www.wikidata.org/entity/Q124708989, http://www.wikidata.org/entity/Q124709001, http://www.wikidata.org/entity/Q124709006",R.J. Daniel Hanna,http://www.wikidata.org/entity/Q122233900,Blue Fox Entertainment,http://www.wikidata.org/entity/Q48976677,,,Andrew Johnson,http://www.wikidata.org/entity/Q4757512,,,California,http://www.wikidata.org/entity/Q99,,,,,,,http://dbpedia.org/resource/Hard_Miles
http://www.wikidata.org/entity/Q124214428,Shell,2024-09-12T00:00:00Z,,,English,,,,,tt12706836,,thriller film,http://www.wikidata.org/entity/Q2484376,"Kate Hudson, Elizabeth Berkley, Mary Lynn Rajskub, Peter MacNicol, Elisabeth Moss, Peri Gilpin, Dustin Milligan, Arian Moayed, Kaia Gerber, Este Haim, Amy Landecker, Blake Lee, Lionel Boyce, Ziwe Fumudoh","http://www.wikidata.org/entity/Q169946, http://www.wikidata.org/entity/Q129831, http://www.wikidata.org/entity/Q230510, http://www.wikidata.org/entity/Q299309, http://www.wikidata.org/entity/Q233466, http://www.wikidata.org/entity/Q439446, http://www.wikidata.org/entity/Q286745, http://www.wikidata.org/entity/Q4790207, http://www.wikidata.org/entity/Q22673974, http://www.wikidata.org/entity/Q16726244, http://www.wikidata.org/entity/Q2844564, http://www.wikidata.org/entity/Q30688469, http://www.wikidata.org/entity/Q119574595, http://www.wikidata.org/entity/Q62269204",Max Minghella,http://www.wikidata.org/entity/Q360426,,,,,,,,,Los Angeles,http://www.wikidata.org/entity/Q65,,,,,,,http://dbpedia.org/resource/Shell
http://www.wikidata.org/entity/Q123701240,Kneecap,2024-01-18T00:00:00Z,105.0,105.0,English,,,,,tt27367464,,,,"Michael Fassbender, Simone Kirby, Josie Walker, Móglaí Bap, DJ Próvaí, Mo Chara","http://www.wikidata.org/entity/Q57147, http://www.wikidata.org/entity/Q7520340, http://www.wikidata.org/entity/Q27078357, http://www.wikidata.org/entity/Q123702366, http://www.wikidata.org/entity/Q123702377, http://www.wikidata.org/entity/Q123702290",Rich Peppiatt,http://www.wikidata.org/entity/Q117863086,,,,,,,,,,,,,,,,,http://dbpedia.org/resource/Kneecap
http://www.wikidata.org/entity/Q122888679,Outlaw Posse,2024-03-01T00:00:00Z,108.0,108.0,English,,,,,tt10618968,m/outlaw_posse,Western film,http://www.wikidata.org/entity/Q172980,"Cam Gigandet, Edward James Olmos, Whoopi Goldberg, Mario Van Peebles, William Mapother, Cedric the Entertainer, M. Emmet Walsh, John Carroll Lynch, Neal McDonough, Allen Payne, Brian Presley, Mandela Van Peebles, D.C. Young Fly, Jake Manley, Sean Bridgers, Joseph Culp, Amber Reign Smith","http://www.wikidata.org/entity/Q236074, http://www.wikidata.org/entity/Q211415, http://www.wikidata.org/entity/Q49001, http://www.wikidata.org/entity/Q126957, http://www.wikidata.org/entity/Q318231, http://www.wikidata.org/entity/Q492327, http://www.wikidata.org/entity/Q498420, http://www.wikidata.org/entity/Q707759, http://www.wikidata.org/entity/Q445125, http://www.wikidata.org/entity/Q2623441, http://www.wikidata.org/entity/Q4965073, http://www.wikidata.org/entity/Q6747959, http://www.wikidata.org/entity/Q24895237, http://www.wikidata.org/entity/Q42316955, http://www.wikidata.org/entity/Q7440839, http://www.wikidata.org/entity/Q15479218, http://www.wikidata.org/entity/Q124695000",Mario Van Peebles,http://www.wikidata.org/entity/Q126957,Quiver Distribution,http://www.wikidata.org/entity/Q105616434,"Gerald Olson, Meadow Williams","http://www.wikidata.org/entity/Q5549457, http://www.wikidata.org/entity/Q60452612",,,Kurt E. Soderling,http://www.wikidata.org/entity/Q104092256,,,"Multivision Plus, Diamond Films","http://www.wikidata.org/entity/Q14933723, http://www.wikidata.org/entity/Q19705703",,,,,http://dbpedia.org/resource/Outlaw_Posse
http://www.wikidata.org/entity/Q113300899,The Crow,2024-08-22T00:00:00Z,,,English,,,The Crow,http://www.wikidata.org/entity/Q466708,tt1340094,m/the_crow_2024,"drama film, fantasy film, action film, horror film, crime film, romance film, superhero film, thriller film, neo-noir","http://www.wikidata.org/entity/Q130232, http://www.wikidata.org/entity/Q157394, http://www.wikidata.org/entity/Q188473, http://www.wikidata.org/entity/Q200092, http://www.wikidata.org/entity/Q959790, http://www.wikidata.org/entity/Q1054574, http://www.wikidata.org/entity/Q1535153, http://www.wikidata.org/entity/Q2484376, http://www.wikidata.org/entity/Q2421031","Sami Bouajila, Josette Simon, Danny Huston, Bill Skarsgård, Laura Birn, Jordan Bolger, FKA twigs, Isabella Wei, David Bowles","http://www.wikidata.org/entity/Q166139, http://www.wikidata.org/entity/Q286023, http://www.wikidata.org/entity/Q357762, http://www.wikidata.org/entity/Q862460, http://www.wikidata.org/entity/Q3741217, http://www.wikidata.org/entity/Q29846561, http://www.wikidata.org/entity/Q15291033, http://www.wikidata.org/entity/Q117290158, http://www.wikidata.org/entity/Q65971160",Rupert Sanders,http://www.wikidata.org/entity/Q175062,"Lionsgate, Fórum Hungary","http://www.wikidata.org/entity/Q515869, http://www.wikidata.org/entity/Q1005887",,,,,,,Prague,http://www.wikidata.org/entity/Q1085,"Davis Films, Sony Pictures, Edward R. Pressman Film, 30West","http://www.wikidata.org/entity/Q3703758, http://www.wikidata.org/entity/Q822314, http://www.wikidata.org/entity/Q17371499, http://www.wikidata.org/entity/Q64568948",,,,,http://dbpedia.org/resource/The_Crow_(upcoming_film)
http://www.wikidata.org/entity/Q112609799,Unfrosted,2024-05-03T00:00:00Z,93.0,93.0,English,,,,,tt14914430,m/unfrosted,comedy film,http://www.wikidata.org/entity/Q157443,"Hugh Grant, Fred Armisen, Christian Slater, Jerry Seinfeld, Melissa McCarthy, Rachael Harris, Jack McBrayer, James Marsden, Max Greenfield, Thomas Lennon, Cedric Yarbrough, Jim Gaffigan, Kyle Dunnigan, Bill Burr, Amy Schumer, Drew Tarver, Bobby Moynihan, Dan Levy, Sarah Cooper, Adrian Martinez, Maria Bakalova","http://www.wikidata.org/entity/Q163286, http://www.wikidata.org/entity/Q14535, http://www.wikidata.org/entity/Q204590, http://www.wikidata.org/entity/Q215506, http://www.wikidata.org/entity/Q229048, http://www.wikidata.org/entity/Q267400, http://www.wikidata.org/entity/Q560896, http://www.wikidata.org/entity/Q485901, http://www.wikidata.org/entity/Q891796, http://www.wikidata.org/entity/Q1319539, http://www.wikidata.org/entity/Q2943801, http://www.wikidata.org/entity/Q2093638, http://www.wikidata.org/entity/Q6451134, http://www.wikidata.org/entity/Q13412374, http://www.wikidata.org/entity/Q4749380, http://www.wikidata.org/entity/Q26923777, http://www.wikidata.org/entity/Q2907990, http://www.wikidata.org/entity/Q5217926, http://www.wikidata.org/entity/Q55632557, http://www.wikidata.org/entity/Q15695313, http://www.wikidata.org/entity/Q100740782",Jerry Seinfeld,http://www.wikidata.org/entity/Q215506,Netflix,http://www.wikidata.org/entity/Q907311,"Jerry Seinfeld, Spike Feresten","http://www.wikidata.org/entity/Q215506, http://www.wikidata.org/entity/Q7577191",Christophe Beck,http://www.wikidata.org/entity/Q1086291,Bill Pope,http://www.wikidata.org/entity/Q795025,"Los Angeles, University of California, Irvine","http://www.wikidata.org/entity/Q65, http://www.wikidata.org/entity/Q868421",,,Pop-Tarts,http://www.wikidata.org/entity/Q1585925,,,http://dbpedia.org/resource/Unfrosted:_The_Pop-Tart_Story
http://www.wikidata.org/entity/Q123784770,Sunrise,2024-01-01T00:00:00Z,84.0,84.0,English,,,,,tt26742994,m/sunrise_2024,horror film,http://www.wikidata.org/entity/Q200092,"Guy Pearce, Kurt Yaeger, Alex Pettyfer, Olwen Fouéré, Crystal Yu, William Gao","http://www.wikidata.org/entity/Q223745, http://www.wikidata.org/entity/Q534680, http://www.wikidata.org/entity/Q295592, http://www.wikidata.org/entity/Q7088895, http://www.wikidata.org/entity/Q16237649, http://www.wikidata.org/entity/Q106629330",Andrew Baird,http://www.wikidata.org/entity/Q113134084,Lionsgate,http://www.wikidata.org/entity/Q515869,"Alex Pettyfer, Martin Brennan","http://www.wikidata.org/entity/Q295592, http://www.wikidata.org/entity/Q11745231",Andrew Simon McAllister,http://www.wikidata.org/entity/Q120968202,Ivan Abel,http://www.wikidata.org/entity/Q124312746,,,"Creative Capital, Grindstone Entertainment Group","http://www.wikidata.org/entity/Q16952589, http://www.wikidata.org/entity/Q66140873",,,,,http://dbpedia.org/resource/Sunrise
http://www.wikidata.org/entity/Q127688495,September 5,2024-01-01T00:00:00Z,91.0,91.0,English,,,,,tt28082769,m/september_5,,,,,Tim Fehlbaum,http://www.wikidata.org/entity/Q1310238,,,"Thomas Wöbke, Philipp Trauer","http://www.wikidata.org/entity/Q28541420, http://www.wikidata.org/entity/Q95219343",,,Markus Förderer,http://www.wikidata.org/entity/Q21032008,,,,,,,,,http://dbpedia.org/resource/September_5
http://www.wikidata.org/entity/Q126280812,Iris,2024-01-01T00:00:00Z,9.0,9.0,English,,,,,tt32135765,,,,,,Michael J. Keplinger,http://www.wikidata.org/entity/Q113574628,,,,,,,,,,,,,,,,,http://dbpedia.org/resource/Iris
http://www.wikidata.org/entity/Q124340422,Junction,2024-01-01T00:00:00Z,97.0,97.0,English,,,,,tt9046896,m/junction_2024,thriller film,http://www.wikidata.org/entity/Q2484376,"Jamie Chung, Sophia Bush, Bryan Greenberg, Ashley Madekwe, Griffin Dunne","http://www.wikidata.org/entity/Q232642, http://www.wikidata.org/entity/Q206916, http://www.wikidata.org/entity/Q316602, http://www.wikidata.org/entity/Q1138923, http://www.wikidata.org/entity/Q470260",Bryan Greenberg,http://www.wikidata.org/entity/Q316602,,,"Bryan Greenberg, Chad A. Verdi, Aaron Kaufman","http://www.wikidata.org/entity/Q316602, http://www.wikidata.org/entity/Q27662358, http://www.wikidata.org/entity/Q109875752",John Graney,http://www.wikidata.org/entity/Q124433599,,,,,,,,,,,http://dbpedia.org/resource/Junction
http://www.wikidata.org/entity/Q115766625,The Beekeeper,2024-01-11T00:00:00Z,105.0,105.0,English,40000000.0,,,,tt15314262,m/the_beekeeper_2024,"action film, thriller film","http://www.wikidata.org/entity/Q188473, http://www.wikidata.org/entity/Q2484376","Minnie Driver, Jason Statham, Josh Hutcherson, Jeremy Irons, Phylicia Rashad, David Witts, Emmy Raver-Lampman, Bobby Naderi","http://www.wikidata.org/entity/Q229056, http://www.wikidata.org/entity/Q169963, http://www.wikidata.org/entity/Q217004, http://www.wikidata.org/entity/Q171745, http://www.wikidata.org/entity/Q242739, http://www.wikidata.org/entity/Q5800443, http://www.wikidata.org/entity/Q61900541, http://www.wikidata.org/entity/Q28889987",David Ayer,http://www.wikidata.org/entity/Q1091339,"Fórum Hungary, Amazon MGM Studios","http://www.wikidata.org/entity/Q1005887, http://www.wikidata.org/entity/Q4740868","Kurt Wimmer, Jason Statham, David Ayer, Chris Long, Bill Block","http://www.wikidata.org/entity/Q165760, http://www.wikidata.org/entity/Q169963, http://www.wikidata.org/entity/Q1091339, http://www.wikidata.org/entity/Q5107263, http://www.wikidata.org/entity/Q19663497",Dave Sardy,http://www.wikidata.org/entity/Q326604,Gabriel Beristáin,http://www.wikidata.org/entity/Q3756460,London,http://www.wikidata.org/entity/Q84,"Metro-Goldwyn-Mayer, Miramax","http://www.wikidata.org/entity/Q179200, http://www.wikidata.org/entity/Q465449",,,,,http://dbpedia.org/resource/The_Beekeeper
http://www.wikidata.org/entity/Q113043714,Ferrari,2024-01-04T00:00:00Z,130.0,130.0,English,95000000.0,,,,tt3758542,m/ferrari_2023,"drama film, biographical film, film based on book","http://www.wikidata.org/entity/Q130232, http://www.wikidata.org/entity/Q645928, http://www.wikidata.org/entity/Q52207310","Penélope Cruz, Shailene Woodley, Patrick Dempsey, Jack O'Connell, Sarah Gadon, Andrea Bruschi, Adam Driver, Gabriel Leone, Valentina Bellè, Andrea Dolente, Michele Savoia, Giuseppe Bonifati, Lino Musella","http://www.wikidata.org/entity/Q39666, http://www.wikidata.org/entity/Q231058, http://www.wikidata.org/entity/Q212518, http://www.wikidata.org/entity/Q348066, http://www.wikidata.org/entity/Q459945, http://www.wikidata.org/entity/Q3615555, http://www.wikidata.org/entity/Q4678990, http://www.wikidata.org/entity/Q25175966, http://www.wikidata.org/entity/Q41884795, http://www.wikidata.org/entity/Q117168285, http://www.wikidata.org/entity/Q117387926, http://www.wikidata.org/entity/Q65242820, http://www.wikidata.org/entity/Q106675119",Michael Mann,http://www.wikidata.org/entity/Q270097,"Fórum Hungary, STXfilms","http://www.wikidata.org/entity/Q1005887, http://www.wikidata.org/entity/Q55237528","Michael Mann, John Lesher, Andrea Iervolino, Lars Sylvest, Monika Bacardi, Thorsten Schumacher","http://www.wikidata.org/entity/Q270097, http://www.wikidata.org/entity/Q19359563, http://www.wikidata.org/entity/Q17501897, http://www.wikidata.org/entity/Q28920801, http://www.wikidata.org/entity/Q72907599, http://www.wikidata.org/entity/Q79709291",Daniel Pemberton,http://www.wikidata.org/entity/Q5218424,Erik Messerschmidt,http://www.wikidata.org/entity/Q76081666,"Modena, Emilia-Romagna, Brescia","http://www.wikidata.org/entity/Q279, http://www.wikidata.org/entity/Q1263, http://www.wikidata.org/entity/Q6221",,,Enzo Ferrari,http://www.wikidata.org/entity/Q181282,,,http://dbpedia.org/resource/Ferrari_(upcoming_film)
http://www.wikidata.org/entity/Q124739624,You Gotta Believe,2024-08-30T00:00:00Z,,,English,,,,,tt15685360,m/you_gotta_believe,sport film,http://www.wikidata.org/entity/Q1339864,"Luke Wilson, Sarah Gadon, Molly Parker, Greg Kinnear","http://www.wikidata.org/entity/Q107769, http://www.wikidata.org/entity/Q459945, http://www.wikidata.org/entity/Q435312, http://www.wikidata.org/entity/Q269869",Ty Roberts,http://www.wikidata.org/entity/Q116172628,,,,,,,,,,,,,,,,,http://dbpedia.org/resource/You_Gotta_Believe
http://www.wikidata.org/entity/Q130615214,Boot Camp,2024-08-02T00:00:00Z,,,English,,,,,tt22827888,,romantic comedy,http://www.wikidata.org/entity/Q860626,"Emmanuelle Chriqui, Martin Cummins, Ennis Esmer, Nicholas Elia, Sarah-Jane Redmond, Drew Ray Tanner, Rachel Boyd","http://www.wikidata.org/entity/Q298173, http://www.wikidata.org/entity/Q712761, http://www.wikidata.org/entity/Q385995, http://www.wikidata.org/entity/Q3339658, http://www.wikidata.org/entity/Q3950313, http://www.wikidata.org/entity/Q42570915, http://www.wikidata.org/entity/Q75496800",,,,,,,,,,,,,,,,,,,http://dbpedia.org/resource/Boot_Camp
http://www.wikidata.org/entity/Q108179022,Triumph,2024-07-03T00:00:00Z,100.0,100.0,English,,,,,tt3859466,m/triumph_2021,,,,,Brett Leonard,http://www.wikidata.org/entity/Q736300,,,,,,,,,,,,,,,,,http://dbpedia.org/resource/Triumph_(2021_film)
http://www.wikidata.org/entity/Q130752116,The Flats,2024-01-01T00:00:00Z,114.0,114.0,English,,,,,tt31438434,,documentary film,http://www.wikidata.org/entity/Q93204,,,Alessandra Celesia,http://www.wikidata.org/entity/Q15292543,,,,,,,,,,,,,"Belfast, The Troubles","http://www.wikidata.org/entity/Q10686, http://www.wikidata.org/entity/Q815436",,,http://dbpedia.org/resource/The_Flats
