subject,predicate,object
http://www.wikidata.org/entity/Q124334205,producers,Margarida Lucas
http://www.wikidata.org/entity/Q124334205,producers,Gabriel Abrantes
http://www.wikidata.org/entity/Q124842799,producers,nan
http://www.wikidata.org/entity/Q118386092,producers,Amy Pascal
http://www.wikidata.org/entity/Q118386092,producers,Dave Caplan
http://www.wikidata.org/entity/Q123856282,producers,nan
http://www.wikidata.org/entity/Q124850186,producers,nan
http://www.wikidata.org/entity/Q116469813,producers,Ethan Hawke
http://www.wikidata.org/entity/Q116469813,producers,Joe Goodman
http://www.wikidata.org/entity/Q111705663,producers,Kate Winslet
http://www.wikidata.org/entity/Q111705663,producers,Finola Dwyer
http://www.wikidata.org/entity/Q111705663,producers,Andrew Mason
http://www.wikidata.org/entity/Q111705663,producers,Troy Lum
http://www.wikidata.org/entity/Q120200710,producers,Emma Tillinger Koskoff
http://www.wikidata.org/entity/Q120200710,producers,Dakota Johnson
http://www.wikidata.org/entity/Q120200710,producers,Paris Kassidokostas-Latsis
http://www.wikidata.org/entity/Q120200710,producers,Christy Hall
http://www.wikidata.org/entity/Q113903713,producers,Emma Stone
http://www.wikidata.org/entity/Q113903713,producers,Dave McCary
http://www.wikidata.org/entity/Q124342189,producers,Christian Beetz
http://www.wikidata.org/entity/Q124342189,producers,Georg Tschurtschenthaler
http://www.wikidata.org/entity/Q116996004,producers,nan
http://www.wikidata.org/entity/Q118405167,producers,Joe Roth
http://www.wikidata.org/entity/Q118405167,producers,Jeff Kirschenbaum
http://www.wikidata.org/entity/Q121268661,producers,nan
http://www.wikidata.org/entity/Q124850658,producers,nan
http://www.wikidata.org/entity/Q124850690,producers,nan
http://www.wikidata.org/entity/Q124850673,producers,nan
http://www.wikidata.org/entity/Q124850715,producers,nan
http://www.wikidata.org/entity/Q107621661,producers,Jane Hooks
http://www.wikidata.org/entity/Q107621661,producers,Michael Kuhn
http://www.wikidata.org/entity/Q124858154,producers,nan
http://www.wikidata.org/entity/Q22945997,producers,Phil Grabsky
http://www.wikidata.org/entity/Q112057421,producers,Tye Sheridan
http://www.wikidata.org/entity/Q126368697,producers,nan
http://www.wikidata.org/entity/Q125585520,producers,nan
http://www.wikidata.org/entity/Q31271357,producers,Will Smith
http://www.wikidata.org/entity/Q31271357,producers,Jerry Bruckheimer
http://www.wikidata.org/entity/Q31271357,producers,Doug Belgrad
http://www.wikidata.org/entity/Q31271357,producers,Chad Oman
http://www.wikidata.org/entity/Q125585147,producers,nan
http://www.wikidata.org/entity/Q121555343,producers,Sam Raimi
http://www.wikidata.org/entity/Q123762441,producers,John Early
http://www.wikidata.org/entity/Q120970471,producers,nan
http://www.wikidata.org/entity/Q125400786,producers,nan
http://www.wikidata.org/entity/Q117753851,producers,Konstantinos Kontovrakis
http://www.wikidata.org/entity/Q124311946,producers,Jesse Moss
http://www.wikidata.org/entity/Q124311946,producers,Amanda McBaine
http://www.wikidata.org/entity/Q122372523,producers,Timothy Headington
http://www.wikidata.org/entity/Q115804772,producers,Nicolas Cage
http://www.wikidata.org/entity/Q115804772,producers,Lars Knudsen
http://www.wikidata.org/entity/Q115804772,producers,Ari Aster
http://www.wikidata.org/entity/Q113012026,producers,Markus Halberschmidt
